"timestamp","contributor","experiment_path","task","variable","model","model_notes","n_evaluated","n_skipped","precision","recall","f1","accuracy","mae","macro_f1","weighted_f1","semantic_similarity","metrics_json"
"2026-03-20T10:32:30.871976+00:00","tom","config.yaml","annotation","career_position","bert-base-cased","Text input: job_description_label (128 tokens). 5 epochs, lr=2e-5, batch_size=32, weight_decay=0.01. Labels collapsed to broad sector (first digit) using career_position_to_sector(). English-only baseline to assess whether multilingual capability matters. Evaluated with granularity=""broad"".","3553","0","","","","0.650436","","0.519377","0.6413","","{""accuracy"": 0.650436, ""macro_f1"": 0.519377, ""weighted_f1"": 0.6413, ""per_class"": {""1"": {""precision"": 0.688291, ""recall"": 0.719008, ""f1"": 0.703314, ""support"": 605}, ""2"": {""precision"": 0.624618, ""recall"": 0.710435, ""f1"": 0.664768, ""support"": 1150}, ""3"": {""precision"": 0.656566, ""recall"": 0.562284, ""f1"": 0.605778, ""support"": 578}, ""4"": {""precision"": 0.734742, ""recall"": 0.731308, ""f1"": 0.733021, ""support"": 428}, ""5"": {""precision"": 0.75, ""recall"": 0.511765, ""f1"": 0.608392, ""support"": 170}, ""6"": {""precision"": 0.584532, ""recall"": 0.65, ""f1"": 0.61553, ""support"": 500}, ""7"": {""precision"": 0.3125, ""recall"": 0.080645, ""f1"": 0.128205, ""support"": 62}, ""8"": {""precision"": 1.0, ""recall"": 0.444444, ""f1"": 0.615385, ""support"": 9}, ""9"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 51}}, ""semantic_similarity"": null, ""n_classes"": 9, ""n_evaluated"": 3553, ""n_skipped"": 0, ""granularity"": ""broad"", ""per_country"": {""ALB"": {""accuracy"": 0.622642, ""macro_f1"": 0.490728, ""weighted_f1"": 0.605812, ""n_evaluated"": 53}, ""AUT"": {""accuracy"": 0.604167, ""macro_f1"": 0.462088, ""weighted_f1"": 0.635184, ""n_evaluated"": 96}, ""BGR"": {""accuracy"": 0.571429, ""macro_f1"": 0.574117, ""weighted_f1"": 0.556351, ""n_evaluated"": 49}, ""BIH"": {""accuracy"": 0.507246, ""macro_f1"": 0.432911, ""weighted_f1"": 0.513382, ""n_evaluated"": 69}, ""CZE"": {""accuracy"": 0.569343, ""macro_f1"": 0.517631, ""weighted_f1"": 0.562287, ""n_evaluated"": 137}, ""DEU"": {""accuracy"": 0.647651, ""macro_f1"": 0.458704, ""weighted_f1"": 0.63587, ""n_evaluated"": 298}, ""DNK"": {""accuracy"": 0.748603, ""macro_f1"": 0.587997, ""weighted_f1"": 0.735516, ""n_evaluated"": 179}, ""ESP"": {""accuracy"": 0.657371, ""macro_f1"": 0.479507, ""weighted_f1"": 0.652827, ""n_evaluated"": 251}, ""EST"": {""accuracy"": 0.545455, ""macro_f1"": 0.376349, ""weighted_f1"": 0.527455, ""n_evaluated"": 77}, ""FRA"": {""accuracy"": 0.9, ""macro_f1"": 0.866667, ""weighted_f1"": 0.893333, ""n_evaluated"": 10}, ""GRC"": {""accuracy"": 0.756098, ""macro_f1"": 0.678165, ""weighted_f1"": 0.769178, ""n_evaluated"": 41}, ""HUN"": {""accuracy"": 0.658863, ""macro_f1"": 0.500203, ""weighted_f1"": 0.657507, ""n_evaluated"": 299}, ""ISR"": {""accuracy"": 0.552239, ""macro_f1"": 0.621008, ""weighted_f1"": 0.567641, ""n_evaluated"": 67}, ""ITA"": {""accuracy"": 0.722944, ""macro_f1"": 0.607484, ""weighted_f1"": 0.718414, ""n_evaluated"": 462}, ""JAP"": {""accuracy"": 0.8, ""macro_f1"": 0.702234, ""weighted_f1"": 0.793857, ""n_evaluated"": 105}, ""LTU"": {""accuracy"": 0.657143, ""macro_f1"": 0.511721, ""weighted_f1"": 0.66273, ""n_evaluated"": 70}, ""MDA"": {""accuracy"": 0.74359, ""macro_f1"": 0.549173, ""weighted_f1"": 0.733598, ""n_evaluated"": 78}, ""MKD"": {""accuracy"": 0.540984, ""macro_f1"": 0.407738, ""weighted_f1"": 0.519126, ""n_evaluated"": 61}, ""MNE"": {""accuracy"": 0.658537, ""macro_f1"": 0.518683, ""weighted_f1"": 0.631284, ""n_evaluated"": 82}, ""NLD"": {""accuracy"": 0.720588, ""macro_f1"": 0.490857, ""weighted_f1"": 0.706822, ""n_evaluated"": 136}, ""PAK"": {""accuracy"": 0.552632, ""macro_f1"": 0.236364, ""weighted_f1"": 0.595694, ""n_evaluated"": 38}, ""POL"": {""accuracy"": 0.210526, ""macro_f1"": 0.247619, ""weighted_f1"": 0.198496, ""n_evaluated"": 19}, ""PRT"": {""accuracy"": 0.562842, ""macro_f1"": 0.409225, ""weighted_f1"": 0.552336, ""n_evaluated"": 183}, ""ROU"": {""accuracy"": 0.678571, ""macro_f1"": 0.508838, ""weighted_f1"": 0.670676, ""n_evaluated"": 224}, ""SRB"": {""accuracy"": 0.595745, ""macro_f1"": 0.444908, ""weighted_f1"": 0.590879, ""n_evaluated"": 188}, ""SVK"": {""accuracy"": 0.503311, ""macro_f1"": 0.371505, ""weighted_f1"": 0.476207, ""n_evaluated"": 151}, ""TUR"": {""accuracy"": 0.738462, ""macro_f1"": 0.696909, ""weighted_f1"": 0.741135, ""n_evaluated"": 130}}}"
"2026-03-20T14:32:28.389213+00:00","tom","/home/tom/projects/corex_eval/experiments/annotation/bert_english_finetuned_career/config.yaml","annotation","career_position","bert-base-cased","Text input: job_description_label (128 tokens). 5 epochs, lr=2e-5, batch_size=32, weight_decay=0.01. English-only model used as a baseline to assess whether multilingual capability matters — job_description_label is predominantly English but has non-English entries where cv_local was the only available source.","3553","0","","","","0.463552","","0.16741","0.394325","","{""accuracy"": 0.463552, ""macro_f1"": 0.16741, ""weighted_f1"": 0.394325, ""per_class"": {""101 = President"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""102 = Deputy President"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""103 = Prime minister"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 6}, ""104 = Deputy prime minister"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 4}, ""105 = Minister with portfolio (including European Commisioner)"": {""precision"": 0.670213, ""recall"": 0.875, ""f1"": 0.759036, ""support"": 72}, ""105 = Minister with portfolio (including European Commissioner)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""106 = Minister without portfolio (also to be chosen if portfolio is unknown)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 6}, ""107 = Deputy minister same ministry (including CoG and presidential offices, see above)"": {""precision"": 0.173913, ""recall"": 0.25, ""f1"": 0.205128, ""support"": 16}, ""108 = Deputy minister other ministry"": {""precision"": 0.466667, ""recall"": 0.736842, ""f1"": 0.571429, ""support"": 38}, ""109 = Deputy minister, unknown whether same or other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""110 = Head of ministerial cabinet same ministry (note, same ministry also refers to prime minister\u2019s office and presidential office)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 22}, ""111 = Head of ministerial cabinet other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 19}, ""113 = Managing advisor same ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 35}, ""114 = Managing advisor other ministry"": {""precision"": 0.209302, ""recall"": 0.257143, ""f1"": 0.230769, ""support"": 35}, ""116 = \u2018chief secretary general\u2019 type senior bureaucrat (cf. level1) same ministry"": {""precision"": 0.307692, ""recall"": 0.266667, ""f1"": 0.285714, ""support"": 15}, ""117 = \u2018chief secretary general\u2019 type senior bureaucrat (cf. level1) other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 14}, ""118 = \u2018chief secretary general\u2019 type senior bureaucrat (cf. level1) unknown whether same or other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""119 = \u2018deputy secretary general\u2019 type senior bureaucrat (cf. level2) same ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 51}, ""120 = \u2018deputy secretary general\u2019 type senior bureaucrat (cf. level2) other ministry"": {""precision"": 0.364583, ""recall"": 0.648148, ""f1"": 0.466667, ""support"": 54}, ""121 = \u2018deputy secretary general\u2019 type senior bureaucrat (cf. level2) unknown whether same or other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 4}, ""122 = \u2018secretary general\u2019 type senior bureaucrat (cf. level1/2) same ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 12}, ""123 = \u2018secretary general\u2019 type senior bureaucrat (cf. level1/2) other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 12}, ""124 = \u2018secretary general\u2019 type senior bureaucrat (cf. level1/2) unknown whether same or other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""125 = \u2018director general\u2019 type senior bureaucrat (cf. level1/2) same ministry"": {""precision"": 0.328571, ""recall"": 0.554217, ""f1"": 0.412556, ""support"": 83}, ""126 = 'director general' type senior bureaucrat (cf. level1/2) other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""126 = \u2018director general\u2019 type senior bureaucrat (cf. level1/2) other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 40}, ""128 = Other political executive triangle position"": {""precision"": 0.5, ""recall"": 0.28, ""f1"": 0.358974, ""support"": 25}, ""129 = Other advisory executive triangle position"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 15}, ""130 = Other bureaucratic executive triangle position"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 10}, ""130 = Other bureaucratic triangle position"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""131 = Other executive triangle undefined"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 4}, ""201 = Advisor without managing responsibilities same ministry"": {""precision"": 0.222222, ""recall"": 0.071429, ""f1"": 0.108108, ""support"": 56}, ""202 = Adviser without managing responsibilities other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""202 = Advisor without managing responsibilities other ministry"": {""precision"": 0.223404, ""recall"": 0.608696, ""f1"": 0.326848, ""support"": 69}, ""203 = Advisor without managing responsibilities, unknown whether same or other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 5}, ""204 = Mid or low-level managing bureaucrat same ministry, including upper mid-level such as deputy director general"": {""precision"": 0.396364, ""recall"": 0.770318, ""f1"": 0.523409, ""support"": 283}, ""205 = Mid or low-level managing bureaucrat other ministry, including upper mid-level such as deputy director general"": {""precision"": 0.222222, ""recall"": 0.05988, ""f1"": 0.09434, ""support"": 167}, ""206 = Mid or low-level managing bureaucrat unknown whether same or other ministry, including upper mid-level such as deputy director general"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""207 = Non-managing bureaucrat same ministry"": {""precision"": 0.406863, ""recall"": 0.674797, ""f1"": 0.507645, ""support"": 123}, ""208 = Non-managing bureaucrat other ministry"": {""precision"": 0.176471, ""recall"": 0.029703, ""f1"": 0.050847, ""support"": 101}, ""209 = Non-managing bureaucrat unknown whether same or other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 4}, ""210 = Head or deputy head of non-ministerial body under supervision of same ministry"": {""precision"": 0.294118, ""recall"": 0.125, ""f1"": 0.175439, ""support"": 40}, ""211 = Head or deputy head of non-ministerial body under supervision of other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 24}, ""212 = Head or deputy head of non-ministerial body unknown whether under supervision of same or other ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""213 = Mid or low-level managing bureaucrat non-ministerial body under supervision of same ministry"": {""precision"": 0.175, ""recall"": 0.162791, ""f1"": 0.168675, ""support"": 43}, ""214 = Mid or low-level managing bureaucrat non-ministerial body elsewhere in central executive"": {""precision"": 0.05, ""recall"": 0.083333, ""f1"": 0.0625, ""support"": 24}, ""215 = Mid or low-level managing bureaucrat non-ministerial body unknown whether same ministry or elsewhere in central executive"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""216 = Non-managing bureaucrat non-ministerial body same ministry"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 22}, ""217 = Non-managing bureaucrat non-ministerial body elsewhere in central executive"": {""precision"": 0.2, ""recall"": 0.0625, ""f1"": 0.095238, ""support"": 16}, ""218 = Non-managing bureaucrat non-ministerial body unknown if same ministry or elsewhere in central executive"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""219 = Level 1 or 2 senior bureaucrat sub-national administration (e.g. state-level, regional)"": {""precision"": 0.5, ""recall"": 0.4375, ""f1"": 0.466667, ""support"": 32}, ""220 = Mid or low-level managing bureaucrat sub-national administration"": {""precision"": 0.25641, ""recall"": 0.357143, ""f1"": 0.298507, ""support"": 28}, ""221 = Non-managing bureaucrat sub-national administration"": {""precision"": 1.0, ""recall"": 0.047619, ""f1"": 0.090909, ""support"": 21}, ""222 = Bureaucrat Local Administration, including county level if applicable"": {""precision"": 0.508475, ""recall"": 0.625, ""f1"": 0.560748, ""support"": 48}, ""230"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""230 = Prefect"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 5}, ""240"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 20}, ""240 = Bureaucrat Administration of Parliament"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 6}, ""240 = Bureaucrat Administration of Parliament: Non-political position in a legislative body at any level of government"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""301 = Finance, central bank, publicly owned banks and insurances"": {""precision"": 0.615385, ""recall"": 0.307692, ""f1"": 0.410256, ""support"": 26}, ""302 = Transportation, e.g. railways, airports, shipping"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 19}, ""303 = Utilities, e.g. electricity, water, gas"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 12}, ""304 = Telecommunication, postal services"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 5}, ""305 = Public broadcasting"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 13}, ""306 = Healthcare, e.g. hospital, care service"": {""precision"": 0.666667, ""recall"": 0.774194, ""f1"": 0.716418, ""support"": 31}, ""307 = Education: school, nursery (cf. primary and secondary education)"": {""precision"": 0.785714, ""recall"": 0.814815, ""f1"": 0.8, ""support"": 27}, ""308 = Education: university"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""308 = Education: university (cf. higher education institutions)"": {""precision"": 0.772414, ""recall"": 0.941176, ""f1"": 0.848485, ""support"": 119}, ""309 = Education: other, including research institutions not engaged in teaching, also vocational training institutes outside higher education sector"": {""precision"": 0.75, ""recall"": 0.157895, ""f1"": 0.26087, ""support"": 38}, ""310 = Security and defence: police"": {""precision"": 0.444444, ""recall"": 0.869565, ""f1"": 0.588235, ""support"": 23}, ""311 = Security and defence: military"": {""precision"": 0.706897, ""recall"": 0.854167, ""f1"": 0.773585, ""support"": 48}, ""312 = Security and defence: other"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 11}, ""313 = Embassy, special envoy, diplomatic service"": {""precision"": 0.666667, ""recall"": 0.888889, ""f1"": 0.761905, ""support"": 117}, ""314 = Public organisation and state-owned company: other"": {""precision"": 0.223529, ""recall"": 0.436782, ""f1"": 0.29572, ""support"": 87}, ""401 = Member of parliament lower chamber/first chamber (if only one chamber, use this code), national level"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 5}, ""404 = Member of local council or equivalent"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""412 = Executive office, national level"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""413 = Executive office, subnational level"": {""precision"": 0.923077, ""recall"": 0.461538, ""f1"": 0.615385, ""support"": 26}, ""414 = Executive office, local level"": {""precision"": 0.62963, ""recall"": 0.708333, ""f1"": 0.666667, ""support"": 48}, ""414 = Executive office, local level, e.g. mayor"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""421 = Legislative office, supranational level"": {""precision"": 0.625, ""recall"": 0.833333, ""f1"": 0.714286, ""support"": 6}, ""422 = Legislative office, national level"": {""precision"": 0.805369, ""recall"": 0.916031, ""f1"": 0.857143, ""support"": 131}, ""422 = Legislative office, national level, e.g. MP, Senator, leader of parliamentary faction"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""423 = Legislative office, subnational level"": {""precision"": 0.5, ""recall"": 0.454545, ""f1"": 0.47619, ""support"": 22}, ""424 = Legislative office, local level"": {""precision"": 0.491803, ""recall"": 0.909091, ""f1"": 0.638298, ""support"": 33}, ""432 = Party office / function, national level"": {""precision"": 0.375, ""recall"": 0.428571, ""f1"": 0.4, ""support"": 14}, ""434 = Party office / function, local level"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""441 = Political employment, supranational level"": {""precision"": 0.3125, ""recall"": 0.714286, ""f1"": 0.434783, ""support"": 7}, ""442 = Political employment, national level"": {""precision"": 0.548387, ""recall"": 0.715789, ""f1"": 0.621005, ""support"": 95}, ""443 = Political employment, subnational level"": {""precision"": 1.0, ""recall"": 0.090909, ""f1"": 0.166667, ""support"": 11}, ""444 = Political employment, local level"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 12}, ""444 = Political employment, local level, e.g. work for local party, work for local MPs, Mayor etc."": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""451 = Work for party foundations, youth and student organisation"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""461 = Work for party-affiliated organisations such as think tanks, NGOs, trade unions etc that are known to be politically affiliated"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""471 = Political work other"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 4}, ""501 = Prosecutor"": {""precision"": 0.545455, ""recall"": 0.6, ""f1"": 0.571429, ""support"": 10}, ""502 = Judge (not constitutional court judge)"": {""precision"": 0.413043, ""recall"": 0.904762, ""f1"": 0.567164, ""support"": 21}, ""503 = Lawyer, notary"": {""precision"": 0.560976, ""recall"": 0.793103, ""f1"": 0.657143, ""support"": 58}, ""503 = Lawyer, notary (working in the public sector, e.g. judiciary)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""504 = Court administration"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 12}, ""505 = Judiciary administration, other (e.g. prison administration)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 8}, ""506 = Constitutional court judge"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""507 = Accountability institutions, managing and non-managing"": {""precision"": 0.5, ""recall"": 0.0625, ""f1"": 0.111111, ""support"": 16}, ""508 = Regulatory agencies: Financial markets, competition"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 7}, ""509 = Regulatory agencies: Telecommunication"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 7}, ""510 = Regulatory agencies: Energy"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 8}, ""514 = Regulatory Agencies: Transport"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""514 = Regulatory agencies: Transport"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 4}, ""515 = Regulatory agencies: Education"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""516 = Regulatory agencies: Other sectors"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 5}, ""517 = Other constitutional and oversight bodies, e.g. conseil d\u2019etat"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 6}, ""601 = Manager (employed) private sector domestic"": {""precision"": 0.557471, ""recall"": 0.673611, ""f1"": 0.610063, ""support"": 144}, ""602 = Employee (non-managing) private sector domestic"": {""precision"": 0.569767, ""recall"": 0.6125, ""f1"": 0.590361, ""support"": 160}, ""603 = Self-employed domestic"": {""precision"": 0.666667, ""recall"": 0.170213, ""f1"": 0.271186, ""support"": 47}, ""603 = Self-employed domestic (including if work as self-employed consultant, self-employed private sector lawyer)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""604 = Manager (employed) private sector abroad"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 11}, ""605 = Employee (non-managing) private sector abroad"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 12}, ""606 = Self-employed abroad"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""610 = NGOs, unions, associations, foundations, charities \u2013 domestic"": {""precision"": 0.381818, ""recall"": 0.608696, ""f1"": 0.469274, ""support"": 69}, ""611 = NGOs, unions, associations, foundations, charities \u2013 abroad"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 16}, ""620 = Non-public media (journalist)"": {""precision"": 0.592593, ""recall"": 0.888889, ""f1"": 0.711111, ""support"": 36}, ""701 =Level 1 or 2 senior bureaucrat EU administration (e.g. director or deputy director of DG, EU agency)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 7}, ""702 = Mid or low-level managing EU administration (DG, EU agency)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 9}, ""703 = Non-managing bureaucrat EU administration (DG, EU agency)"": {""precision"": 0.26087, ""recall"": 0.5, ""f1"": 0.342857, ""support"": 12}, ""704 = Level 1 or 2 senior bureaucrat international organisation (e.g. UN, NATO, World Bank)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 3}, ""705 = Mid or low-level managing international administration (e.g. UN, NATO, World Bank)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 5}, ""706 = Non-managing bureaucrat international administration (e.g. UN, NATO, World Bank)"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 11}, ""707 = Other international  organisation"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""707 = Other international organisation"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 14}, ""802 = Retired / pensioner"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""805 = Parental leave"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 2}, ""806"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 5}, ""99 = missing"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 1}, ""998 = Other, please specifyin career_note"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 32}, ""999 = Missing"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 8}, ""999 = missing"": {""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""support"": 10}}, ""semantic_similarity"": null, ""n_classes"": 136, ""n_evaluated"": 3553, ""n_skipped"": 0, ""granularity"": ""fine"", ""per_country"": {""ALB"": {""accuracy"": 0.264151, ""macro_f1"": 0.084498, ""weighted_f1"": 0.244205, ""n_evaluated"": 53}, ""AUT"": {""accuracy"": 0.270833, ""macro_f1"": 0.159375, ""weighted_f1"": 0.268391, ""n_evaluated"": 96}, ""BGR"": {""accuracy"": 0.285714, ""macro_f1"": 0.15098, ""weighted_f1"": 0.272109, ""n_evaluated"": 49}, ""BIH"": {""accuracy"": 0.42029, ""macro_f1"": 0.254474, ""weighted_f1"": 0.407609, ""n_evaluated"": 69}, ""CZE"": {""accuracy"": 0.554745, ""macro_f1"": 0.39177, ""weighted_f1"": 0.495011, ""n_evaluated"": 137}, ""DEU"": {""accuracy"": 0.506711, ""macro_f1"": 0.238173, ""weighted_f1"": 0.446414, ""n_evaluated"": 298}, ""DNK"": {""accuracy"": 0.452514, ""macro_f1"": 0.281481, ""weighted_f1"": 0.419482, ""n_evaluated"": 179}, ""ESP"": {""accuracy"": 0.414343, ""macro_f1"": 0.23169, ""weighted_f1"": 0.346726, ""n_evaluated"": 251}, ""EST"": {""accuracy"": 0.519481, ""macro_f1"": 0.29933, ""weighted_f1"": 0.496366, ""n_evaluated"": 77}, ""FRA"": {""accuracy"": 0.5, ""macro_f1"": 0.371429, ""weighted_f1"": 0.38, ""n_evaluated"": 10}, ""GRC"": {""accuracy"": 0.512195, ""macro_f1"": 0.258838, ""weighted_f1"": 0.508943, ""n_evaluated"": 41}, ""HUN"": {""accuracy"": 0.441472, ""macro_f1"": 0.246846, ""weighted_f1"": 0.393525, ""n_evaluated"": 299}, ""ISR"": {""accuracy"": 0.477612, ""macro_f1"": 0.270056, ""weighted_f1"": 0.460815, ""n_evaluated"": 67}, ""ITA"": {""accuracy"": 0.506494, ""macro_f1"": 0.237074, ""weighted_f1"": 0.446018, ""n_evaluated"": 462}, ""JAP"": {""accuracy"": 0.780952, ""macro_f1"": 0.449382, ""weighted_f1"": 0.766729, ""n_evaluated"": 105}, ""LTU"": {""accuracy"": 0.428571, ""macro_f1"": 0.306024, ""weighted_f1"": 0.411973, ""n_evaluated"": 70}, ""MDA"": {""accuracy"": 0.653846, ""macro_f1"": 0.434998, ""weighted_f1"": 0.62197, ""n_evaluated"": 78}, ""MKD"": {""accuracy"": 0.491803, ""macro_f1"": 0.262058, ""weighted_f1"": 0.417799, ""n_evaluated"": 61}, ""MNE"": {""accuracy"": 0.536585, ""macro_f1"": 0.320725, ""weighted_f1"": 0.48673, ""n_evaluated"": 82}, ""NLD"": {""accuracy"": 0.426471, ""macro_f1"": 0.305877, ""weighted_f1"": 0.38148, ""n_evaluated"": 136}, ""PAK"": {""accuracy"": 0.289474, ""macro_f1"": 0.100176, ""weighted_f1"": 0.221303, ""n_evaluated"": 38}, ""POL"": {""accuracy"": 0.105263, ""macro_f1"": 0.058824, ""weighted_f1"": 0.105263, ""n_evaluated"": 19}, ""PRT"": {""accuracy"": 0.333333, ""macro_f1"": 0.170603, ""weighted_f1"": 0.268144, ""n_evaluated"": 183}, ""ROU"": {""accuracy"": 0.522321, ""macro_f1"": 0.270178, ""weighted_f1"": 0.464057, ""n_evaluated"": 224}, ""SRB"": {""accuracy"": 0.43617, ""macro_f1"": 0.196372, ""weighted_f1"": 0.372266, ""n_evaluated"": 188}, ""SVK"": {""accuracy"": 0.337748, ""macro_f1"": 0.164867, ""weighted_f1"": 0.29099, ""n_evaluated"": 151}, ""TUR"": {""accuracy"": 0.530769, ""macro_f1"": 0.323432, ""weighted_f1"": 0.470896, ""n_evaluated"": 130}}}"
